"","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord"
"4439","Wood Stork",30.295017,-96.66406,2019,8,"HUMAN_OBSERVATION"
"4440","Wood Stork",32.700073,-94.11099,2019,8,"HUMAN_OBSERVATION"
"4441","Wood Stork",29.055954,-95.471275,2019,8,"HUMAN_OBSERVATION"
"4442","Wood Stork",27.654509,-97.39314,2019,8,"HUMAN_OBSERVATION"
"4443","Wood Stork",29.065477,-95.30274,2019,8,"HUMAN_OBSERVATION"
"4444","Wood Stork",29.059984,-95.26757,2019,8,"HUMAN_OBSERVATION"
"4445","Wood Stork",30.056967,-94.83019,2019,8,"HUMAN_OBSERVATION"
"4446","Wood Stork",30.409668,-96.81438,2019,8,"HUMAN_OBSERVATION"
"4447","Wood Stork",29.185137,-96.15852,2019,8,"HUMAN_OBSERVATION"
"4448","Wood Stork",28.464577,-96.486916,2019,8,"HUMAN_OBSERVATION"
"4449","Wood Stork",28.044334,-97.27171,2019,8,"HUMAN_OBSERVATION"
"4450","Wood Stork",28.1741,-97.210556,2019,8,"HUMAN_OBSERVATION"
"4451","Whooping Crane",27.882872,-97.043038,2020,1,"HUMAN_OBSERVATION"
"4452","Whooping Crane",28.691616,-95.820202,2020,1,"HUMAN_OBSERVATION"
"4453","Whooping Crane",28.30313,-96.80347,2020,1,"HUMAN_OBSERVATION"
"4454","Whooping Crane",28.240682,-96.786275,2020,1,"HUMAN_OBSERVATION"
"4455","Whooping Crane",28.168527,-96.850895,2020,1,"HUMAN_OBSERVATION"
"4456","Whooping Crane",27.939123,-97.041583,2020,1,"HUMAN_OBSERVATION"
"4457","Whooping Crane",28.153434,-96.88128,2020,1,"HUMAN_OBSERVATION"
"4458","Whooping Crane",28.047277,-96.95867,2020,1,"HUMAN_OBSERVATION"
"4459","Whooping Crane",28.054926,-96.965169,2020,1,"HUMAN_OBSERVATION"
"4460","Whooping Crane",28.162556,-96.885474,2020,1,"HUMAN_OBSERVATION"
"4461","Whooping Crane",28.129947,-96.982289,2020,1,"HUMAN_OBSERVATION"
"4462","Whooping Crane",28.151854,-96.801565,2020,1,"HUMAN_OBSERVATION"
"4463","Whooping Crane",28.736139,-95.835461,2020,1,"HUMAN_OBSERVATION"
"4464","Whooping Crane",27.836803,-97.119483,2020,1,"HUMAN_OBSERVATION"
"4465","Whooping Crane",28.089926,-96.892929,2020,1,"HUMAN_OBSERVATION"
"4466","Whooping Crane",28.189879,-96.962711,2020,1,"HUMAN_OBSERVATION"
"4467","Whooping Crane",28.346297,-96.813606,2020,1,"HUMAN_OBSERVATION"
"4468","Whooping Crane",27.902418,-97.192716,2020,1,"HUMAN_OBSERVATION"
"4469","Whooping Crane",27.881414,-97.135372,2020,1,"HUMAN_OBSERVATION"
"4470","Whooping Crane",28.305962,-96.830718,2020,1,"HUMAN_OBSERVATION"
"4471","Whooping Crane",28.071576,-96.961312,2020,1,"HUMAN_OBSERVATION"
"4472","Whooping Crane",28.140599,-96.881306,2020,1,"HUMAN_OBSERVATION"
"4473","Whooping Crane",28.05482,-96.871248,2020,1,"HUMAN_OBSERVATION"
"4474","Whooping Crane",28.08904,-96.946112,2020,1,"HUMAN_OBSERVATION"
"4475","Whooping Crane",27.87536,-97.097992,2020,1,"HUMAN_OBSERVATION"
"4476","Whooping Crane",28.00302,-96.910353,2020,1,"HUMAN_OBSERVATION"
"4477","Whooping Crane",28.198409,-96.976665,2020,1,"HUMAN_OBSERVATION"
"4478","Whooping Crane",28.242596,-96.990257,2020,1,"HUMAN_OBSERVATION"
"4479","Whooping Crane",28.295423,-96.997734,2020,1,"HUMAN_OBSERVATION"
"4480","Whooping Crane",28.416368,-96.424183,2020,1,"HUMAN_OBSERVATION"
"4481","Whooping Crane",27.910036,-97.010759,2020,1,"HUMAN_OBSERVATION"
"4482","Whooping Crane",27.801607,-97.085825,2020,1,"HUMAN_OBSERVATION"
"4483","Whooping Crane",27.90182,-97.191317,2020,1,"HUMAN_OBSERVATION"
"4484","Whooping Crane",28.189736,-96.840941,2020,1,"HUMAN_OBSERVATION"
"4485","Whooping Crane",28.389566,-96.814989,2020,1,"HUMAN_OBSERVATION"
"4486","Whooping Crane",28.050017,-96.990524,2020,1,"HUMAN_OBSERVATION"
"4487","Whooping Crane",29.502414,-96.563006,2020,1,"HUMAN_OBSERVATION"
"4488","Whooping Crane",28.295976,-96.858601,2020,1,"HUMAN_OBSERVATION"
"4489","Whooping Crane",28.087605,-96.865271,2020,1,"HUMAN_OBSERVATION"
"4490","Whooping Crane",28.323133,-96.87683,2020,1,"HUMAN_OBSERVATION"
"4491","Whooping Crane",28.004606,-96.9388,2020,1,"HUMAN_OBSERVATION"
"4492","Whooping Crane",28.062822,-96.970873,2020,1,"HUMAN_OBSERVATION"
"4493","Whooping Crane",28.08282,-96.946595,2020,1,"HUMAN_OBSERVATION"
"4494","Whooping Crane",28.073352,-96.975064,2020,1,"HUMAN_OBSERVATION"
"4495","Whooping Crane",28.244532,-96.85656,2020,1,"HUMAN_OBSERVATION"
"4496","Whooping Crane",28.13255,-96.985054,2020,1,"HUMAN_OBSERVATION"
"4497","Whooping Crane",28.145643,-96.97349,2020,1,"HUMAN_OBSERVATION"
"4498","Whooping Crane",28.3108,-96.80116,2020,1,"HUMAN_OBSERVATION"
"4499","Whooping Crane",28.30154,-96.80632,2020,1,"HUMAN_OBSERVATION"
"4500","Whooping Crane",28.149769,-96.97626,2020,1,"HUMAN_OBSERVATION"
"4501","Whooping Crane",27.82753,-97.07896,2020,1,"HUMAN_OBSERVATION"
"4502","Whooping Crane",28.125696,-96.92945,2020,1,"HUMAN_OBSERVATION"
"4503","Whooping Crane",28.656115,-95.96166,2020,1,"HUMAN_OBSERVATION"
"4504","Whooping Crane",28.134745,-96.91212,2020,1,"HUMAN_OBSERVATION"
"4505","Whooping Crane",28.313986,-96.797676,2020,1,"HUMAN_OBSERVATION"
"4506","Whooping Crane",28.65203,-95.93262,2020,1,"HUMAN_OBSERVATION"
"4507","Whooping Crane",28.113447,-96.933235,2020,1,"HUMAN_OBSERVATION"
"4508","Whooping Crane",28.307882,-96.80454,2020,1,"HUMAN_OBSERVATION"
"4509","Whooping Crane",28.597635,-95.97828,2020,1,"HUMAN_OBSERVATION"
"4510","Whooping Crane",27.832777,-97.08739,2020,1,"HUMAN_OBSERVATION"
"4511","Whooping Crane",28.143538,-96.97566,2020,1,"HUMAN_OBSERVATION"
"4512","Whooping Crane",28.143269,-96.97607,2020,1,"HUMAN_OBSERVATION"
"4513","Whooping Crane",28.301302,-96.805695,2020,1,"HUMAN_OBSERVATION"
"4514","Whooping Crane",28.376108,-96.87156,2020,1,"HUMAN_OBSERVATION"
"4515","Whooping Crane",28.255856,-96.79452,2020,1,"HUMAN_OBSERVATION"
"4516","Whooping Crane",28.061926,-97.0326,2020,1,"HUMAN_OBSERVATION"
"4517","Whooping Crane",28.13762,-96.98891,2020,1,"HUMAN_OBSERVATION"
"4518","Whooping Crane",28.2504,-96.78944,2020,1,"HUMAN_OBSERVATION"
"4519","Whooping Crane",28.30098,-96.94468,2020,1,"HUMAN_OBSERVATION"
"4520","Whooping Crane",28.15148,-97.01585,2020,1,"HUMAN_OBSERVATION"
"4521","Whooping Crane",28.0206,-97.05447,2020,1,"HUMAN_OBSERVATION"
"4522","Whooping Crane",28.654818,-96.194016,2020,1,"HUMAN_OBSERVATION"
"4523","Whooping Crane",29.845652,-94.44181,2020,1,"HUMAN_OBSERVATION"
"4524","Whooping Crane",28.139723,-96.90752,2020,1,"HUMAN_OBSERVATION"
"4525","Whooping Crane",29.840761,-94.43252,2020,1,"HUMAN_OBSERVATION"
"4526","Whooping Crane",28.28246,-96.81075,2020,1,"HUMAN_OBSERVATION"
"4527","Whooping Crane",27.81398,-97.08008,2020,1,"HUMAN_OBSERVATION"
"4528","Whooping Crane",29.840216,-94.432526,2020,1,"HUMAN_OBSERVATION"
"4529","Whooping Crane",28.21865,-96.98799,2020,1,"HUMAN_OBSERVATION"
"4530","Whooping Crane",28.15214,-96.97677,2020,1,"HUMAN_OBSERVATION"
"4531","Whooping Crane",28.307224,-96.46928,2020,1,"HUMAN_OBSERVATION"
"4532","Whooping Crane",28.142859,-96.98032,2020,1,"HUMAN_OBSERVATION"
"4533","Whooping Crane",29.827948,-94.43256,2020,1,"HUMAN_OBSERVATION"
"4534","Whooping Crane",28.301836,-96.80554,2020,1,"HUMAN_OBSERVATION"
"4535","Whooping Crane",28.148924,-96.975716,2020,1,"HUMAN_OBSERVATION"
"4536","Whooping Crane",29.83873,-94.432465,2020,1,"HUMAN_OBSERVATION"
"4537","Whooping Crane",28.198193,-96.86438,2020,1,"HUMAN_OBSERVATION"
"4538","Whooping Crane",28.240393,-96.81882,2020,1,"HUMAN_OBSERVATION"
"4539","Whooping Crane",28.290926,-96.80985,2020,1,"HUMAN_OBSERVATION"
"4540","Whooping Crane",29.845583,-94.447075,2020,1,"HUMAN_OBSERVATION"
"4541","Whooping Crane",28.278986,-96.95065,2020,1,"HUMAN_OBSERVATION"
"4542","Whooping Crane",29.840132,-94.432495,2020,1,"HUMAN_OBSERVATION"
"4543","Whooping Crane",28.143747,-96.975464,2020,1,"HUMAN_OBSERVATION"
"4544","Whooping Crane",28.06452,-97.04124,2020,1,"HUMAN_OBSERVATION"
"4545","Whooping Crane",28.14354,-96.97566,2020,1,"HUMAN_OBSERVATION"
"4546","Whooping Crane",28.147394,-96.97389,2020,1,"HUMAN_OBSERVATION"
"4547","Whooping Crane",28.150373,-96.97325,2020,1,"HUMAN_OBSERVATION"
"4548","Whooping Crane",28.130457,-96.91935,2020,1,"HUMAN_OBSERVATION"
"4549","Whooping Crane",27.9855,-96.97828,2020,1,"HUMAN_OBSERVATION"
"4550","Whooping Crane",29.833977,-94.432396,2020,1,"HUMAN_OBSERVATION"
"4551","Whooping Crane",29.84582,-94.4362,2020,1,"HUMAN_OBSERVATION"
"4552","Whooping Crane",28.127632,-96.98579,2020,1,"HUMAN_OBSERVATION"
"4553","Whooping Crane",29.845835,-94.43588,2020,1,"HUMAN_OBSERVATION"
"4554","Whooping Crane",29.845938,-94.43618,2020,1,"HUMAN_OBSERVATION"
"4555","Whooping Crane",28.135828,-96.97787,2020,1,"HUMAN_OBSERVATION"
"4556","Whooping Crane",28.275219,-96.79798,2020,1,"HUMAN_OBSERVATION"
"4557","Whooping Crane",29.853085,-94.44949,2020,1,"HUMAN_OBSERVATION"
"4558","Whooping Crane",28.299126,-96.807526,2020,1,"HUMAN_OBSERVATION"
"4559","Whooping Crane",27.835365,-97.08217,2020,1,"HUMAN_OBSERVATION"
"4560","Whooping Crane",28.047464,-96.931146,2020,2,"HUMAN_OBSERVATION"
"4561","Whooping Crane",28.075096,-96.857304,2020,2,"HUMAN_OBSERVATION"
"4562","Whooping Crane",27.802721,-97.006636,2020,2,"HUMAN_OBSERVATION"
"4563","Whooping Crane",28.163106,-96.912935,2020,2,"HUMAN_OBSERVATION"
"4564","Whooping Crane",28.039273,-96.865512,2020,2,"HUMAN_OBSERVATION"
"4565","Whooping Crane",28.120885,-96.874347,2020,2,"HUMAN_OBSERVATION"
"4566","Whooping Crane",28.143719,-96.808631,2020,2,"HUMAN_OBSERVATION"
"4567","Whooping Crane",28.106485,-96.907395,2020,2,"HUMAN_OBSERVATION"
"4568","Whooping Crane",28.164435,-96.833395,2020,2,"HUMAN_OBSERVATION"
"4569","Whooping Crane",28.056249,-96.824197,2020,2,"HUMAN_OBSERVATION"
"4570","Whooping Crane",27.846284,-97.02108,2020,2,"HUMAN_OBSERVATION"
"4571","Whooping Crane",28.101272,-96.944044,2020,2,"HUMAN_OBSERVATION"
"4572","Whooping Crane",28.038522,-96.867534,2020,2,"HUMAN_OBSERVATION"
"4573","Whooping Crane",27.997635,-97.144573,2020,2,"HUMAN_OBSERVATION"
"4574","Whooping Crane",28.041696,-96.910634,2020,2,"HUMAN_OBSERVATION"
"4575","Whooping Crane",28.154192,-96.870292,2020,2,"HUMAN_OBSERVATION"
"4576","Whooping Crane",28.16647,-96.915018,2020,2,"HUMAN_OBSERVATION"
"4577","Whooping Crane",28.098196,-96.925699,2020,2,"HUMAN_OBSERVATION"
"4578","Whooping Crane",28.088451,-96.94159,2020,2,"HUMAN_OBSERVATION"
"4579","Whooping Crane",28.313263,-96.846391,2020,2,"HUMAN_OBSERVATION"
"4580","Whooping Crane",28.378772,-96.805481,2020,2,"HUMAN_OBSERVATION"
"4581","Whooping Crane",28.081197,-96.937379,2020,2,"HUMAN_OBSERVATION"
"4582","Whooping Crane",27.807976,-97.009141,2020,2,"HUMAN_OBSERVATION"
"4583","Whooping Crane",28.167776,-96.842742,2020,2,"HUMAN_OBSERVATION"
"4584","Whooping Crane",28.298462,-96.971775,2020,2,"HUMAN_OBSERVATION"
"4585","Whooping Crane",28.128601,-96.879553,2020,2,"HUMAN_OBSERVATION"
"4586","Whooping Crane",27.976898,-97.179683,2020,2,"HUMAN_OBSERVATION"
"4587","Whooping Crane",27.908072,-97.004756,2020,2,"HUMAN_OBSERVATION"
"4588","Whooping Crane",27.977604,-97.102238,2020,2,"HUMAN_OBSERVATION"
"4589","Whooping Crane",28.216342,-96.889457,2020,2,"HUMAN_OBSERVATION"
"4590","Whooping Crane",28.026613,-96.870951,2020,2,"HUMAN_OBSERVATION"
"4591","Whooping Crane",28.210082,-96.963447,2020,2,"HUMAN_OBSERVATION"
"4592","Whooping Crane",28.163164,-96.857005,2020,2,"HUMAN_OBSERVATION"
"4593","Whooping Crane",27.975546,-97.056343,2020,2,"HUMAN_OBSERVATION"
"4594","Whooping Crane",27.970035,-97.006613,2020,2,"HUMAN_OBSERVATION"
"4595","Whooping Crane",29.821582,-94.508029,2020,2,"HUMAN_OBSERVATION"
"4596","Whooping Crane",28.02884,-96.810223,2020,2,"HUMAN_OBSERVATION"
"4597","Whooping Crane",28.105978,-96.82783,2020,2,"HUMAN_OBSERVATION"
"4598","Whooping Crane",28.022168,-96.914319,2020,2,"HUMAN_OBSERVATION"
"4599","Whooping Crane",27.80141,-97.01751,2020,2,"HUMAN_OBSERVATION"
"4600","Whooping Crane",28.093142,-96.89452,2020,2,"HUMAN_OBSERVATION"
"4601","Whooping Crane",29.149971,-96.571784,2020,2,"HUMAN_OBSERVATION"
"4602","Whooping Crane",28.130814,-96.98419,2020,2,"HUMAN_OBSERVATION"
"4603","Reddish Egret",26.13885,-97.176039,2020,1,"HUMAN_OBSERVATION"
"4604","Reddish Egret",27.630492,-97.234822,2020,1,"HUMAN_OBSERVATION"
"4605","Reddish Egret",28.149509,-96.902412,2020,1,"HUMAN_OBSERVATION"
"4606","Reddish Egret",28.0775,-97.221944,2020,1,"HUMAN_OBSERVATION"
"4607","Reddish Egret",29.677721,-94.958627,2020,1,"HUMAN_OBSERVATION"
"4608","Reddish Egret",29.677755,-94.956836,2020,1,"HUMAN_OBSERVATION"
"4609","Reddish Egret",26.141718,-97.179005,2020,1,"HUMAN_OBSERVATION"
"4610","Reddish Egret",26.141706,-97.179068,2020,1,"HUMAN_OBSERVATION"
"4611","Reddish Egret",28.153711,-96.904939,2020,1,"HUMAN_OBSERVATION"
"4612","Reddish Egret",28.144139,-96.904043,2020,1,"HUMAN_OBSERVATION"
"4613","Reddish Egret",27.65152,-97.254886,2020,1,"HUMAN_OBSERVATION"
"4614","Reddish Egret",27.827335,-97.079795,2020,1,"HUMAN_OBSERVATION"
"4615","Reddish Egret",27.827297,-97.079892,2020,1,"HUMAN_OBSERVATION"
"4616","Reddish Egret",27.320857,-97.685975,2020,1,"HUMAN_OBSERVATION"
"4617","Reddish Egret",27.319028,-97.686057,2020,1,"HUMAN_OBSERVATION"
"4618","Reddish Egret",27.70793,-97.336373,2020,1,"HUMAN_OBSERVATION"
"4619","Reddish Egret",27.827182,-97.079913,2020,1,"HUMAN_OBSERVATION"
"4620","Reddish Egret",27.321136,-97.685328,2020,1,"HUMAN_OBSERVATION"
"4621","Reddish Egret",27.827422,-97.078562,2020,1,"HUMAN_OBSERVATION"
"4622","Reddish Egret",27.853417,-97.354267,2020,1,"HUMAN_OBSERVATION"
"4623","Reddish Egret",26.239897,-97.585446,2020,1,"HUMAN_OBSERVATION"
"4624","Reddish Egret",27.827737,-97.07887,2020,1,"HUMAN_OBSERVATION"
"4625","Reddish Egret",26.138911,-97.174845,2020,1,"HUMAN_OBSERVATION"
"4626","Reddish Egret",28.294978,-96.808571,2020,1,"HUMAN_OBSERVATION"
"4627","Reddish Egret",27.466753,-97.313768,2020,1,"HUMAN_OBSERVATION"
"4628","Reddish Egret",26.379862,-97.339871,2020,1,"HUMAN_OBSERVATION"
"4629","Reddish Egret",27.321097,-97.68553,2020,1,"HUMAN_OBSERVATION"
"4630","Reddish Egret",27.710394,-97.162865,2020,1,"HUMAN_OBSERVATION"
"4631","Reddish Egret",29.259426,-94.908117,2020,1,"HUMAN_OBSERVATION"
"4632","Reddish Egret",28.867394,-95.545056,2020,1,"HUMAN_OBSERVATION"
"4633","Reddish Egret",26.103914,-97.16969,2020,1,"HUMAN_OBSERVATION"
"4634","Reddish Egret",29.314955,-95.081726,2020,1,"HUMAN_OBSERVATION"
"4635","Reddish Egret",29.201387,-94.96301,2020,1,"HUMAN_OBSERVATION"
"4636","Reddish Egret",27.491827,-97.27947,2020,1,"HUMAN_OBSERVATION"
"4637","Reddish Egret",27.6265,-97.220436,2020,1,"HUMAN_OBSERVATION"
"4638","Reddish Egret",29.371138,-94.72871,2020,1,"HUMAN_OBSERVATION"
"4639","Reddish Egret",29.004387,-95.22117,2020,1,"HUMAN_OBSERVATION"
"4640","Reddish Egret",27.64415,-97.310814,2020,1,"HUMAN_OBSERVATION"
"4641","Reddish Egret",27.632935,-97.23441,2020,1,"HUMAN_OBSERVATION"
"4642","Reddish Egret",28.948898,-95.296524,2020,1,"HUMAN_OBSERVATION"
"4643","Reddish Egret",26.14009,-97.17482,2020,1,"HUMAN_OBSERVATION"
"4644","Reddish Egret",28.163313,-97.008156,2020,1,"HUMAN_OBSERVATION"
"4645","Reddish Egret",27.656012,-97.25793,2020,1,"HUMAN_OBSERVATION"
"4646","Reddish Egret",27.82753,-97.07896,2020,1,"HUMAN_OBSERVATION"
"4647","Reddish Egret",28.3108,-96.80116,2020,1,"HUMAN_OBSERVATION"
"4648","Reddish Egret",26.137486,-97.17356,2020,1,"HUMAN_OBSERVATION"
"4649","Reddish Egret",27.852549,-97.355934,2020,1,"HUMAN_OBSERVATION"
"4650","Reddish Egret",28.042147,-97.11681,2020,1,"HUMAN_OBSERVATION"
"4651","Reddish Egret",27.708527,-97.337975,2020,1,"HUMAN_OBSERVATION"
"4652","Reddish Egret",29.33169,-94.73242,2020,1,"HUMAN_OBSERVATION"
"4653","Reddish Egret",28.61546,-96.21049,2020,1,"HUMAN_OBSERVATION"
"4654","Reddish Egret",26.139244,-97.17252,2020,1,"HUMAN_OBSERVATION"
"4655","Reddish Egret",29.253979,-94.89352,2020,1,"HUMAN_OBSERVATION"
"4656","Reddish Egret",26.079971,-97.16632,2020,1,"HUMAN_OBSERVATION"
"4657","Reddish Egret",28.014824,-97.05309,2020,1,"HUMAN_OBSERVATION"
"4658","Reddish Egret",29.614841,-94.53444,2020,1,"HUMAN_OBSERVATION"
"4659","Reddish Egret",26.002333,-97.299904,2020,1,"HUMAN_OBSERVATION"
"4660","Reddish Egret",29.459667,-94.97206,2020,1,"HUMAN_OBSERVATION"
"4661","Reddish Egret",29.303503,-94.90561,2020,1,"HUMAN_OBSERVATION"
"4662","Reddish Egret",29.32906,-94.92797,2020,1,"HUMAN_OBSERVATION"
"4663","Reddish Egret",27.867912,-97.32741,2020,1,"HUMAN_OBSERVATION"
"4664","Reddish Egret",26.328388,-97.39043,2020,1,"HUMAN_OBSERVATION"
"4665","Reddish Egret",28.044044,-97.26969,2020,1,"HUMAN_OBSERVATION"
"4666","Reddish Egret",26.041662,-97.282074,2020,1,"HUMAN_OBSERVATION"
"4667","Reddish Egret",28.656115,-95.96166,2020,1,"HUMAN_OBSERVATION"
"4668","Reddish Egret",26.346058,-97.333694,2020,1,"HUMAN_OBSERVATION"
"4669","Reddish Egret",28.056128,-97.20052,2020,1,"HUMAN_OBSERVATION"
"4670","Reddish Egret",28.302277,-96.80513,2020,1,"HUMAN_OBSERVATION"
"4671","Reddish Egret",26.143387,-97.17419,2020,1,"HUMAN_OBSERVATION"
"4672","Reddish Egret",29.094217,-95.11427,2020,1,"HUMAN_OBSERVATION"
"4673","Reddish Egret",28.134745,-96.91212,2020,1,"HUMAN_OBSERVATION"
"4674","Reddish Egret",25.978691,-97.193695,2020,1,"HUMAN_OBSERVATION"
"4675","Reddish Egret",26.233532,-97.35337,2020,1,"HUMAN_OBSERVATION"
"4676","Reddish Egret",29.059206,-95.27457,2020,1,"HUMAN_OBSERVATION"
"4677","Reddish Egret",28.949463,-95.297226,2020,1,"HUMAN_OBSERVATION"
"4678","Reddish Egret",28.597635,-95.97828,2020,1,"HUMAN_OBSERVATION"
"4679","Reddish Egret",29.379482,-94.72455,2020,1,"HUMAN_OBSERVATION"
"4680","Reddish Egret",26.229578,-97.346695,2020,1,"HUMAN_OBSERVATION"
"4681","Reddish Egret",26.005728,-97.41834,2020,1,"HUMAN_OBSERVATION"
"4682","Reddish Egret",29.093323,-95.11283,2020,1,"HUMAN_OBSERVATION"
"4683","Reddish Egret",25.95434,-97.31964,2020,1,"HUMAN_OBSERVATION"
"4684","Reddish Egret",28.08228,-97.22265,2020,1,"HUMAN_OBSERVATION"
"4685","Reddish Egret",26.140362,-97.17515,2020,1,"HUMAN_OBSERVATION"
"4686","Reddish Egret",28.043077,-97.10638,2020,1,"HUMAN_OBSERVATION"
"4687","Reddish Egret",26.216326,-97.34255,2020,1,"HUMAN_OBSERVATION"
"4688","Reddish Egret",29.676584,-94.9588,2020,1,"HUMAN_OBSERVATION"
"4689","Reddish Egret",29.677853,-94.95709,2020,1,"HUMAN_OBSERVATION"
"4690","Reddish Egret",26.221409,-97.34197,2020,1,"HUMAN_OBSERVATION"
"4691","Reddish Egret",26.229395,-97.34691,2020,1,"HUMAN_OBSERVATION"
"4692","Reddish Egret",29.132532,-95.057846,2020,1,"HUMAN_OBSERVATION"
"4693","Reddish Egret",26.0118,-97.2828,2020,1,"HUMAN_OBSERVATION"
"4694","Reddish Egret",27.825,-97.071,2020,1,"HUMAN_OBSERVATION"
"4695","Reddish Egret",29.333923,-94.74807,2020,1,"HUMAN_OBSERVATION"
"4696","Reddish Egret",29.089252,-95.118774,2020,1,"HUMAN_OBSERVATION"
"4697","Reddish Egret",29.195665,-94.95591,2020,1,"HUMAN_OBSERVATION"
"4698","Reddish Egret",29.15696,-95.01588,2020,1,"HUMAN_OBSERVATION"
"4699","Reddish Egret",26.226736,-97.34221,2020,1,"HUMAN_OBSERVATION"
"4700","Reddish Egret",29.138588,-95.05937,2020,1,"HUMAN_OBSERVATION"
"4701","Reddish Egret",28.13255,-96.985054,2020,1,"HUMAN_OBSERVATION"
"4702","Reddish Egret",29.141726,-95.04034,2020,1,"HUMAN_OBSERVATION"
"4703","Reddish Egret",29.175581,-94.996895,2020,1,"HUMAN_OBSERVATION"
"4704","Reddish Egret",29.546253,-94.788124,2020,1,"HUMAN_OBSERVATION"
"4705","Reddish Egret",26.095137,-97.30937,2020,1,"HUMAN_OBSERVATION"
"4706","Reddish Egret",29.231812,-95.19181,2020,1,"HUMAN_OBSERVATION"
"4707","Reddish Egret",29.14917,-95.0458,2020,1,"HUMAN_OBSERVATION"
"4708","Reddish Egret",29.149254,-95.04584,2020,1,"HUMAN_OBSERVATION"
"4709","Reddish Egret",29.172289,-95.0001,2020,1,"HUMAN_OBSERVATION"
"4710","Reddish Egret",29.332674,-94.75368,2020,1,"HUMAN_OBSERVATION"
"4711","Reddish Egret",29.450912,-95.10506,2020,1,"HUMAN_OBSERVATION"
"4712","Reddish Egret",29.141441,-95.05498,2020,1,"HUMAN_OBSERVATION"
"4713","Reddish Egret",28.061926,-97.0326,2020,1,"HUMAN_OBSERVATION"
"4714","Reddish Egret",29.55931,-95.01938,2020,1,"HUMAN_OBSERVATION"
"4715","Reddish Egret",28.388357,-96.433464,2020,1,"HUMAN_OBSERVATION"
"4716","Reddish Egret",27.65788,-97.26202,2020,1,"HUMAN_OBSERVATION"
"4717","Reddish Egret",28.642609,-96.32334,2020,1,"HUMAN_OBSERVATION"
"4718","Reddish Egret",28.038122,-97.16068,2020,1,"HUMAN_OBSERVATION"
"4719","Reddish Egret",26.07883,-97.224884,2020,1,"HUMAN_OBSERVATION"
"4720","Reddish Egret",27.657663,-97.26243,2020,1,"HUMAN_OBSERVATION"
"4721","Reddish Egret",29.211758,-94.95496,2020,1,"HUMAN_OBSERVATION"
"4722","Reddish Egret",27.320353,-97.566986,2020,1,"HUMAN_OBSERVATION"
"4723","Reddish Egret",29.165474,-95.00451,2020,1,"HUMAN_OBSERVATION"
"4724","Reddish Egret",26.241478,-97.41543,2020,1,"HUMAN_OBSERVATION"
"4725","Reddish Egret",27.474495,-97.31595,2020,1,"HUMAN_OBSERVATION"
"4726","Reddish Egret",27.323067,-97.40201,2020,1,"HUMAN_OBSERVATION"
"4727","Reddish Egret",26.193626,-97.37851,2020,1,"HUMAN_OBSERVATION"
"4728","Reddish Egret",29.371328,-94.76742,2020,1,"HUMAN_OBSERVATION"
"4729","Reddish Egret",27.474676,-97.31915,2020,1,"HUMAN_OBSERVATION"
"4730","Reddish Egret",28.30098,-96.94468,2020,1,"HUMAN_OBSERVATION"
"4731","Reddish Egret",27.690592,-97.320625,2020,1,"HUMAN_OBSERVATION"
"4732","Reddish Egret",26.211401,-97.412544,2020,1,"HUMAN_OBSERVATION"
"4733","Reddish Egret",28.145643,-96.97349,2020,1,"HUMAN_OBSERVATION"
"4734","Reddish Egret",26.223186,-97.35389,2020,1,"HUMAN_OBSERVATION"
"4735","Reddish Egret",26.011787,-97.28282,2020,1,"HUMAN_OBSERVATION"
"4736","Reddish Egret",25.96036,-97.19759,2020,1,"HUMAN_OBSERVATION"
"4737","Reddish Egret",26.14,-97.17,2020,1,"HUMAN_OBSERVATION"
"4738","Reddish Egret",26.015543,-97.2763,2020,1,"HUMAN_OBSERVATION"
"4739","Reddish Egret",29.078808,-95.12945,2020,1,"HUMAN_OBSERVATION"
"4740","Reddish Egret",26.137486,-97.1743,2020,1,"HUMAN_OBSERVATION"
"4741","Reddish Egret",28.287376,-96.81029,2020,1,"HUMAN_OBSERVATION"
"4742","Reddish Egret",27.648802,-97.326324,2020,1,"HUMAN_OBSERVATION"
"4743","Reddish Egret",28.0206,-97.05447,2020,1,"HUMAN_OBSERVATION"
"4744","Reddish Egret",26.124578,-97.1707,2020,1,"HUMAN_OBSERVATION"
"4745","Reddish Egret",25.995403,-97.26084,2020,1,"HUMAN_OBSERVATION"
"4746","Reddish Egret",29.368137,-94.747444,2020,1,"HUMAN_OBSERVATION"
"4747","Reddish Egret",27.668095,-97.329926,2020,1,"HUMAN_OBSERVATION"
"4748","Reddish Egret",28.30154,-96.80632,2020,1,"HUMAN_OBSERVATION"
"4749","Reddish Egret",27.621,-97.211,2020,1,"HUMAN_OBSERVATION"
"4750","Reddish Egret",27.99697,-97.07279,2020,1,"HUMAN_OBSERVATION"
"4751","Reddish Egret",28.307882,-96.80454,2020,1,"HUMAN_OBSERVATION"
"4752","Reddish Egret",28.064322,-97.21245,2020,1,"HUMAN_OBSERVATION"
"4753","Reddish Egret",26.238306,-97.37835,2020,1,"HUMAN_OBSERVATION"
"4754","Reddish Egret",29.989582,-93.848816,2020,1,"HUMAN_OBSERVATION"
"4755","Reddish Egret",27.871904,-97.16683,2020,1,"HUMAN_OBSERVATION"
